1ca0f77038f4492ca7100b6e52697140	Inline XBRL non-empty footnote %(footnoteID)s is not referenced by any fact	EFM.N/A	GFM:1.10.15
4a4a588bd4fc41e2a3fdc33b27ad4075	Inline XBRL footnote %(footnoteID)s must be in non-displayable div due to arcrole %(arcrole)s	EFM.N/A	GFM:1.10.16
26440b9dcafe4df8b13d4fff00200cc0	Duplicate calculations relations from concept %(conceptFrom)s for order %(order)s in base set role %(linkrole)s to concept %(conceptTo)s and to concept %(conceptTo2)s	EFM.N/A	GFM.1.07.06
ad57e8f8c9234f0789b0fa17b7085332	ix-numeric Fact %(fact)s of context %(contextID)s has a sign or currency symbol """"%(value)s"""" in """"%(text)s""""	EFM.N/A	GFM.1.10.18
69fa1e8c8400455bae36ef5a669cdcde	Parse error in %(name)s error: %(error)s \n%(source)s	err:XPST0003
7954ed9453c8486f9e546cbbc7da6f9e	Undefined variable dependency in message %(xlinkLabel)s, %(name)s	err:XPST0008
15502442b5aa40af844e154448127837	QName prefix not defined for %(name)s	err:XPST0081
e1e9bac4a8204661b33894b7049d42c2	QName prefix not defined for variable reference $%(variable)s	err:XPST0081
884ca48e14cc4611b07adc841a2ea748	wildcard prefix not defined for %(token)s	err:XPST0081
5c0d7c65f88a4f4fa6fb4b56c772a294	Exception: %(error)s, Excel row: %(excelRow)s	exception
739a0199a7c54f81bcd9e5fbfee38d6b	Instance validation exception: %(error)s, instance: %(instance)s	exception
130f1206e24749aa853200d9ff26b667	Testcase validation exception: %(error)s, testcase: %(testcase)s	exception
b0b4ed86e574493dabb7ba7e42b0c534	Validation exception: \s%(error)s	exception
c3a145ac034041978b3d5c65380a3bd3	Versioning report exception: %(error)s, testcase: %(reportFile)s	exception
c329fca9815a4a9793151151b2eb4462	File can not be loaded: %(fileName)s	FileNotLoadable
dc43d4bafa7a43da965532ededb1a673	Formula output missing expected fact %(fact)s	formula:expectedFactMissing
7ca8a9c84c0d425ebe48e85551bb3f7c	Invalid formula object %(element)s	formula:internalError
dd21ec8aa8d64baf91facc97184e0a64	Formula output %(countFacts)s facts, expected %(expectedFacts)s facts	formula:resultFactCounts
2acce4bd0844490ca73f690b16756beb	%(assertionType)s Assertion %(id)s evaluations : %(satisfiedCount)s satisfied, %(notSatisfiedCount)s not satisfied	formula:trace
6ccfe16abbbe4232a2f6b87ed5ec13ae	%(cfi)s output \nExpression: \n%(expression)s	formula:trace
e48775236edd4c709002bc26a9640da1	%(cfi)s output \nResult: \n%(expression)s	formula:trace
cf997bf9e87d42bb8217b376894179bb	%(cfi)s step %(step)s \nExpression: \n%(expression)s	formula:trace
2feeba1cab3a4683a3cfd8821b61fa1f	%(cfi)s step %(step)s \nResult: \n%(expression)s	formula:trace
f67a61fcc1974a7081ea14f641c01ec9	%(name)s result %(result)s	formula:trace
7cc0842a52cb44228a0203173b62c3f4	%(variableSetType)s %(xlinkLabel)s \nResult: \n%(result)s	formula:trace
c13eb2b712f047acac0aaee995aae113	%(variableType)s %(variable)s: bound value %(result)s	formula:trace
2c64bf8e0e514df388d13f07e394e555	Code %(name)s %(source)s	formula:trace
1df1a57a3d9342a2be649915bf906fa5	Consistency Assertion %(id)s evaluations : %(satisfiedCount)s satisfied, %(notSatisfiedCount)s not satisfied	formula:trace
46e0d038f69f45df9830e9de1e514ab9	Existence Assertion %(xlinkLabel)s \nResult: %(result)s	formula:trace
d0d9ef692d744787a8606c74aed3b925	Fact Variable %(variable)s %(filter)s filter %(aspect)s passes %(factCount)s facts	formula:trace
2c9f8188b2bb4231810d426b96c320fc	Fact Variable %(variable)s %(filter)s filter dimension matching passes %(factCount)s facts	formula:trace
72946d1e7e9e4a4c87cdcd1d2672d8a0	Fact Variable %(variable)s %(filterType)s %(filter)s filter %(xlinkLabel)s passes %(factCount)s facts	formula:trace
a8d1a9df71794d1d991d0899334c1211	Fact Variable %(variable)s filtering: start with %(factCount)s facts	formula:trace
3cce79e48d814368acdd29f629961602	Fact Variable %(variable)s: fallbackValue result %(result)s	formula:trace
ee3a1f10b4494098be12fe63f83bc3c0	Fact Variable %(variable)s: filters result %(result)s	formula:trace
